Site_number,time,Echo_Intensity_Counts_cell_1,Echo_Intensity_Counts_cell_2,Echo_Intensity_Counts_cell_3,Echo_Intensity_Counts_cell_4,Echo_Intensity_Counts_cell_5,Echo_Intensity_Counts_cell_6,Echo_Intensity_Counts_cell_7,Echo_Intensity_Counts_cell_8,Echo_Intensity_Counts_cell_9,Echo_Intensity_Counts_cell_10,Echo_Intensity_Counts_cell_11,Echo_Intensity_Counts_cell_12,Echo_Intensity_Counts_cell_13,Echo_Intensity_Counts_cell_14,Echo_Intensity_Counts_cell_15,Echo_Intensity_Counts_cell_16,Echo_Intensity_Counts_cell_17,Echo_Intensity_Counts_cell_18,Echo_Intensity_Counts_cell_19,Echo_Intensity_Counts_cell_20,Echo_Intensity_Counts_cell_21,Echo_Intensity_Counts_cell_22,Echo_Intensity_Counts_cell_23,Echo_Intensity_Counts_cell_24,Echo_Intensity_Counts_cell_25,Echo_Intensity_Counts_cell_26,Echo_Intensity_Counts_cell_27,Echo_Intensity_Counts_cell_28,Echo_Intensity_Counts_cell_29,Echo_Intensity_Counts_cell_30,Echo_Intensity_Counts_cell_31,Echo_Intensity_Counts_cell_32,Echo_Intensity_Counts_cell_33,Echo_Intensity_Counts_cell_34,Echo_Intensity_Counts_cell_35,Echo_Intensity_Counts_cell_36,Echo_Intensity_Counts_cell_37,Echo_Intensity_Counts_cell_38,Echo_Intensity_Counts_cell_39,Echo_Intensity_Counts_cell_40,Echo_Intensity_Counts_cell_41,Echo_Intensity_Counts_cell_42,Echo_Intensity_Counts_cell_43,Echo_Intensity_Counts_cell_44,Echo_Intensity_Counts_cell_45,Echo_Intensity_Counts_cell_46,Echo_Intensity_Counts_cell_47,Echo_Intensity_Counts_cell_48,Echo_Intensity_Counts_cell_49,Echo_Intensity_Counts_cell_50,Echo_Intensity_Counts_cell_51,Echo_Intensity_Counts_cell_52,Echo_Intensity_Counts_cell_53,Echo_Intensity_Counts_cell_54,Echo_Intensity_Counts_cell_55,Echo_Intensity_Counts_cell_56,Echo_Intensity_Counts_cell_57,Echo_Intensity_Counts_cell_58,Echo_Intensity_Counts_cell_59,Echo_Intensity_Counts_cell_60,Echo_Intensity_Counts_cell_61,Echo_Intensity_Counts_cell_62,Echo_Intensity_Counts_cell_63,Echo_Intensity_Counts_cell_64,Echo_Intensity_Counts_cell_65,Echo_Intensity_Counts_cell_66,Echo_Intensity_Counts_cell_67,Echo_Intensity_Counts_cell_68,Echo_Intensity_Counts_cell_69,Echo_Intensity_Counts_cell_70,Echo_Intensity_Counts_cell_71,Echo_Intensity_Counts_cell_72,Echo_Intensity_Counts_cell_73,Echo_Intensity_Counts_cell_74,Echo_Intensity_Counts_cell_75,Echo_Intensity_Counts_cell_76,Echo_Intensity_Counts_cell_77,Echo_Intensity_Counts_cell_78,Echo_Intensity_Counts_cell_79,Echo_Intensity_Counts_cell_80,Echo_Intensity_Counts_cell_81,Echo_Intensity_Counts_cell_82,Echo_Intensity_Counts_cell_83,Echo_Intensity_Counts_cell_84,Echo_Intensity_Counts_cell_85,Echo_Intensity_Counts_cell_86,Echo_Intensity_Counts_cell_87,Echo_Intensity_Counts_cell_88,Echo_Intensity_Counts_cell_89,Echo_Intensity_Counts_cell_90,Echo_Intensity_Counts_cell_91,Echo_Intensity_Counts_cell_92,Echo_Intensity_Counts_cell_93,Echo_Intensity_Counts_cell_94,Echo_Intensity_Counts_cell_95,Echo_Intensity_Counts_cell_96,Echo_Intensity_Counts_cell_97,Echo_Intensity_Counts_cell_98,Echo_Intensity_Counts_cell_99,Echo_Intensity_Counts_cell_100,Echo_Intensity_Counts_cell_101,Echo_Intensity_Counts_cell_102,Echo_Intensity_Counts_cell_103,Echo_Intensity_Counts_cell_104,Echo_Intensity_Counts_cell_105,Echo_Intensity_Counts_cell_106,Echo_Intensity_Counts_cell_107,Echo_Intensity_Counts_cell_108,Echo_Intensity_Counts_cell_109,Echo_Intensity_Counts_cell_110,Echo_Intensity_Counts_cell_111,Echo_Intensity_Counts_cell_112,Echo_Intensity_Counts_cell_113,Echo_Intensity_Counts_cell_114,Echo_Intensity_Counts_cell_115,Echo_Intensity_Counts_cell_116,Echo_Intensity_Counts_cell_117,Echo_Intensity_Counts_cell_118,Echo_Intensity_Counts_cell_119,Echo_Intensity_Counts_cell_120,Echo_Intensity_Counts_cell_121,Echo_Intensity_Counts_cell_122,Echo_Intensity_Counts_cell_123,Echo_Intensity_Counts_cell_124,Echo_Intensity_Counts_cell_125,Echo_Intensity_Counts_cell_126,Echo_Intensity_Counts_cell_127,Echo_Intensity_Counts_cell_128
120001A,10-Mar-2000 08:00:00,172.9753607,177.3263502,175.2897327,173.7513704,172.3431621,170.3334853,166.5567443,166.4561942,163.6288364,156.2483768,158.0667509,152.8286318,149.1680534,150.5066839,152.3113815,148.9248882,146.7452551,142.3165832,141.5831725,138.0155478,140.9746678,140.6615476,137.044134,134.9096562,135.667086,136.7753624,133.7393962,129.8450103,132.96571,127.8462545,130.8884085,128.5957661,124.68063,125.4041238,122.7566129,124.6575556,123.7159062,124.8069271,123.7738613,119.2958583,121.7461722,117.3183054,117.0260673,118.1258974,116.6610996,118.6832407,114.4178906,112.2193944,112.0881354,113.7460027,112.4312542,112.7231117,110.5938112,106.0172155,106.3250581,106.1106077,106.3942182,107.7992664,106.3959719,101.9013528,103.9146577,102.6210802,105.7140833,100.6505823,100.2327778,99.99059755,98.08996438,98.86145662,97.44996602,96.07514617,96.19515655,96.56295991,92.87580858,97.26482786,95.8934356,94.14946952,92.96031959,94.1244071,91.92842107,91.26715241,91.36974225,88.12578224,88.06696028,86.64596522,90.0729881,89.39435852,83.07533358,83.53165149,85.71947236,86.71729938,82.11595316,82.69802887,83.17053523,81.08347534,78.2505276,80.76696361,81.19556175,81.98028942,78.86062338,76.6561766,77.24623013,74.46409508,75.24849866,74.89035983,75.69536777,74.39677475,77.62388977,70.52495758,73.52181392,70.62382095,71.55463247,73.55327901,70.79158156,71.9922661,69.11682393,68.27926249,68.78595243,67.13138732,68.38118251,68.70925835,65.06659023,68.7199945,63.59665007,64.39763616,64.56837697,60.47603345,60.79660908,63.54180653
120001A,10-Mar-2000 09:00:00,172.2958747,173.971961,175.3709899,174.3965785,169.4614008,166.3516666,166.8150927,164.0912715,162.0289847,159.0992265,155.0204533,157.5770306,150.1847117,152.4057351,148.8272221,149.6375543,147.0957979,146.5137642,144.3933505,140.7389413,140.6384882,138.6610585,139.9036564,134.0016905,137.0134154,134.642528,134.3889231,131.3553744,131.6828137,131.7593103,126.4195243,129.9539154,125.3205374,125.4668161,122.9180825,124.5434045,123.750046,121.2550336,120.4781853,120.5126351,118.5164638,121.2865524,118.2153541,114.8471169,116.7993399,113.9256942,113.9833366,114.6489627,113.8266094,113.0824956,109.1664525,106.9934433,111.4859075,106.9342693,109.9408557,106.431637,106.0487897,106.3962274,105.3402601,107.0349271,106.5487269,103.5311245,102.206058,100.4066692,99.93155016,97.72697359,98.233877,97.54805019,95.98365873,99.02648995,99.50999414,96.90292211,94.66804233,94.54161817,92.29325889,95.3799298,91.04011417,92.29470155,94.1604039,89.49079608,90.25746836,91.63477514,91.01913343,87.63823008,86.93511189,83.88141793,87.12395417,85.96569106,84.75432529,85.43337228,82.79004241,84.34602157,83.91580553,84.43272715,83.22632584,78.04230682,78.18637739,80.49653896,82.23369906,81.20676517,77.36234004,76.87486476,74.81971393,77.39354504,75.83655423,75.8768241,72.90616461,75.82937101,73.2068995,71.38996107,69.32944472,71.6165211,70.03187878,67.8432361,70.25954847,68.29620747,68.85951975,69.6249415,69.94896384,69.21545741,66.70504999,66.16262202,62.39444491,65.78810348,63.21235285,63.62050744,63.94982488,64.5978396
120001A,10-Mar-2000 10:00:00,175.8843598,175.1377389,177.3761612,174.8888361,171.324678,169.3325496,163.7277402,162.0407972,159.3711162,158.7720665,155.1071045,153.4421464,156.0192595,149.6452256,146.1952254,147.7139419,145.4024331,145.5744346,142.5407135,140.0620219,142.9287778,140.2986306,138.5402195,138.2931435,132.9074112,131.2932924,132.5497809,132.6182818,130.7563768,127.8589939,128.9257186,129.0503298,128.2145121,124.1299231,127.1374041,120.1550882,123.5924858,121.7001377,122.6408348,120.2530478,118.0437819,117.7711194,119.9469682,117.7113329,113.1283912,115.4191268,116.4053269,114.8209617,112.001588,111.8701683,111.4957329,113.2455538,108.4156275,106.5801027,107.015211,103.9561225,106.290351,107.604933,107.9085188,106.014494,101.9820768,103.5583811,102.4276934,104.1623958,101.6740935,97.2716908,100.1386373,98.07303709,98.38113742,98.42193036,97.46246214,96.02446794,95.03139945,91.55531284,95.37874824,94.34625031,92.51631727,90.21360506,87.39133499,91.65413285,86.98155873,89.78301901,85.54054481,87.50949451,86.15215114,87.30703553,86.78320886,88.0597619,86.66158185,82.31267022,85.29065364,81.66356578,84.65142772,82.54956864,79.53488845,79.57593628,80.10013359,80.41143116,78.05214325,80.03271591,75.09567484,76.82137091,76.88551078,76.26590706,73.85893888,75.95741174,72.10277826,74.86332224,71.47348629,75.03067062,71.86286624,69.9424964,68.31943988,73.35966198,68.06488795,68.21905607,70.10679096,66.27657393,67.63582951,64.57030022,65.97653918,63.28898686,64.56295533,63.6224994,66.29969332,65.16967296,66.16226433,60.53797861
120001A,10-Mar-2000 11:00:00,176.1049142,172.3780667,176.2933,172.467219,170.1960618,167.1938178,167.1549882,162.5123134,160.8672725,154.9399369,157.3073582,153.7777525,153.6047598,148.4450381,149.208455,149.4305345,147.9595152,146.0205533,144.7345678,139.0750781,142.9394551,141.9728296,138.4826193,134.2393739,137.8090038,133.5472429,136.0561357,134.5343686,132.2614234,128.6918474,129.9106236,126.2605539,128.8285212,128.3083016,126.4989806,121.1629406,122.8761426,124.2475629,118.8622446,118.1938552,121.7597901,116.5288087,118.4495373,118.4895088,113.4117618,117.7758138,116.6677055,112.0823904,114.5919655,109.7958688,109.461097,108.7336522,110.7139434,106.8436677,109.9918944,108.5042046,105.1224738,103.8814446,102.8771265,100.370574,102.3482514,101.4943362,102.8361043,103.5010954,99.44177162,98.73439443,96.05901264,97.80405621,95.3872198,93.62790407,97.06486493,95.97597288,94.89014,94.79178125,94.84828977,94.08213084,91.30721143,88.94019318,92.54369087,90.34584677,89.37704554,87.06994905,86.19732221,86.5962289,85.91534708,88.33995527,85.01338658,87.39547598,82.48602093,80.61069191,81.58116297,83.07940119,84.22923915,80.54436511,80.5616637,77.24741002,81.17491099,78.20276425,78.28922972,79.073675,74.62308487,76.94563375,77.4629851,74.52014307,74.83155345,72.3466412,74.61854063,75.81556159,70.57061428,71.2651809,73.08397372,71.29847986,71.30804219,71.43721372,69.50372518,68.02739869,67.61996533,68.58544353,69.67824072,63.69229775,64.20465033,64.82721887,65.96016793,67.18746134,64.8854068,65.4760838,65.66325781,61.61221822
120001A,10-Mar-2000 12:00:00,175.0530487,171.7520198,171.2189088,175.8073938,170.2616066,168.547961,164.3303794,164.2885477,162.8993707,157.9835564,158.1978493,151.2268952,150.0655529,152.1051018,149.5468166,147.6928261,142.6481422,146.9922547,144.3233843,139.9903975,139.9149512,136.6997117,138.3609809,133.858618,132.1309053,134.3627488,131.8737661,130.851468,132.3122338,127.7051112,128.4195152,130.0973965,126.9226648,128.2842727,125.6255382,122.2200534,125.839745,120.7308933,122.3268784,118.2093164,121.7950911,118.5494311,116.7476015,119.5731084,116.1703959,116.3392081,113.6233732,115.4988996,112.2511129,110.3502998,113.4077937,111.635223,110.5140314,110.5727909,104.6398592,105.5531427,105.4975889,105.6101038,104.8379672,101.31824,104.1045675,101.9408438,100.5913751,99.39916479,98.8721203,98.68577105,100.1871307,99.53649918,95.40612187,98.90688065,97.02228314,95.56988904,92.76199457,94.26393547,91.58587885,92.64646668,90.61929173,87.94310326,92.22252377,88.10718578,91.72862512,89.92450633,89.30108689,88.12616872,86.21471518,84.83788313,86.13493981,86.82123408,86.22671618,83.88124557,81.51949784,83.4221691,82.34430886,84.13502419,80.99422337,79.42620049,77.87884082,76.99481876,81.97190283,76.49191575,76.97840687,78.68749067,74.05350481,75.6106537,73.10404331,70.80702137,74.82032132,72.67554491,74.14543504,72.03862906,74.7315574,69.84864534,73.07341557,72.05215234,69.30937459,66.97685424,68.78012283,68.26404903,67.79739713,68.11611892,67.27821664,67.67154661,66.8774846,67.79829096,65.84746413,65.17992042,63.72392052,64.38625246
120001A,10-Mar-2000 13:00:00,172.427413,175.0509229,171.5641306,173.5093758,173.4807836,165.3371556,163.3239307,160.2507304,161.7790359,157.4631725,155.1223754,156.265014,152.4434399,151.1398342,150.1306431,147.9817415,147.4524501,143.8806165,143.6461111,140.8384262,139.3270426,134.8688291,135.1056538,138.2235362,137.732276,135.6261431,130.529329,133.0616654,131.0730213,128.4233642,126.9605753,127.8013092,129.0711213,127.7156818,124.0289508,125.3337979,123.6917649,120.1047461,119.5627911,121.2508316,120.8820872,117.4170685,114.6679869,112.7128832,116.2255374,117.7557761,111.5273437,111.2916159,111.248121,110.6823036,110.8573651,110.830689,110.9902577,110.3171155,107.5383665,109.8536389,108.2852536,104.1846159,102.9030383,102.5541213,104.4892161,105.3415773,103.053158,102.6260648,100.4173637,99.9690554,100.3909714,98.52496528,98.95440398,96.65366253,95.19252459,94.32565029,95.70396718,92.66068474,92.22063665,91.63347859,91.08218243,93.03873486,89.04959444,90.07200189,88.03290437,87.58986068,86.70064152,89.17042128,84.95687846,85.05174118,85.91888809,85.02877286,83.32588818,81.61755513,81.27897047,83.81046952,80.47427743,80.06793951,79.47618829,82.69892154,79.59483596,80.31643836,77.808334,77.67218377,79.38821309,75.52057719,75.41316011,72.69546978,75.26547083,76.96613104,73.79482148,74.09588232,72.98718023,74.51651589,69.82204705,71.78847402,67.81074796,69.40662154,70.39796653,68.33078846,68.86339384,66.82044813,64.01490055,67.34195245,65.66385003,67.87847214,64.78331998,65.46831166,65.52062521,64.3103357,64.59108073,64.50566702
120001A,10-Mar-2000 14:00:00,175.0559029,176.3253536,177.2160734,173.3501021,171.5871958,169.6311278,162.1197884,162.6103718,162.096183,159.659295,154.8656625,152.3649942,149.7275882,152.0785771,148.7707388,147.5881486,146.330656,142.7096249,141.6853704,141.5903272,138.0646761,136.3846946,137.0262548,133.9803183,133.306448,136.7183934,132.4430115,132.415638,130.7325143,128.628276,129.3166466,126.6306647,127.2679147,125.45332,125.0700397,122.1836651,124.457488,121.6374125,119.4678363,118.0658078,117.7737428,119.6440942,116.9447353,115.4550015,117.5223202,116.5769701,115.5908234,111.6375341,112.4946063,112.5836626,110.0300288,109.6686032,111.8282749,107.1793534,104.2460261,107.4630204,106.4608049,105.5124001,104.1169806,103.663666,103.6406372,102.7908861,100.2668165,101.1864312,97.8814758,101.4868578,95.38813299,98.60963358,99.02474721,97.25932453,95.41092,96.57493381,95.06181474,93.636874,94.16979419,90.64424805,93.60231719,88.71573903,91.22543495,89.57114479,89.43211144,88.12817186,87.25287101,89.85403723,88.42548802,88.94409779,87.52911061,84.41945805,86.25894451,82.17538481,81.68549424,83.57133916,83.10445041,81.05102735,80.58349413,81.36527023,78.67070401,77.59841747,78.19365664,76.96731593,74.69277882,76.94815084,78.62001504,73.35198388,72.85472311,72.38837774,75.3283155,70.89514017,72.32343585,74.10695251,73.00862088,67.20057114,69.65840549,71.06742659,68.19310086,66.33053375,69.46393474,69.72581925,67.5772172,64.93781434,66.87196433,67.3092289,64.61282269,66.55920915,62.73686325,62.42818664,64.25047426,62.39895207
120001A,10-Mar-2000 15:00:00,173.5423627,174.3437709,176.6868224,172.5123124,169.4135453,166.0308643,166.0978982,163.0321442,158.8047283,158.0177649,153.2978715,153.3516589,152.859485,151.2095094,146.3612682,144.7478619,146.7565531,146.3113657,142.5302402,139.7601209,141.5621955,139.4457279,137.2420854,137.775101,134.184182,135.6375489,130.1395419,132.5025539,131.9335865,128.7681015,128.993313,126.0197268,127.993341,127.2205957,124.9073614,125.4308724,121.9065419,122.6419187,120.7705182,119.6189196,120.8179444,121.1640544,114.1557677,114.6563821,113.5159529,112.8408701,111.634184,115.1812125,115.1390325,113.0790385,108.9869791,111.2833953,110.2150976,111.1483371,110.3190266,107.7650937,107.0654756,102.3117778,106.3114388,104.4317838,103.6426133,101.082167,99.41400503,99.52936282,99.06503393,97.5045774,100.7929566,98.24915574,99.50070531,95.69376371,97.71453387,96.25358931,94.41163712,91.73110815,91.11142164,91.40245459,91.8398869,92.44358378,90.81230709,87.67877725,87.94356024,90.55235783,86.67289842,84.90253689,85.41167178,84.23338849,86.21061327,87.07016135,85.56241899,83.31880575,84.63956235,80.30912191,80.47621967,82.30324261,77.45452784,79.14934232,77.20805536,77.63414865,80.73436234,79.76132837,73.99567005,78.7395275,78.28053799,76.750096,72.74141362,70.57994549,72.0513966,69.9872467,71.97623609,74.88503815,72.45902098,71.42603935,67.75342216,70.81033292,66.16463082,69.69088271,70.0081484,65.2451595,67.93359106,63.98428908,65.82446269,65.58221149,62.24455179,65.1111787,61.49947895,62.11652307,60.83795413,62.21939867
120001A,10-Mar-2000 16:00:00,169.8118944,175.2280518,175.5711643,171.2190687,170.29771,167.8749536,167.3105932,163.896993,161.1325889,158.8392174,158.4011735,150.2986046,149.6758214,150.6459072,146.9512592,145.9527896,141.6731868,146.4123022,142.5049877,140.4733049,141.6059426,139.2470183,135.5009171,137.6573705,133.6243242,135.4388757,133.8968381,128.8272614,129.5362109,131.3800673,124.2628873,125.9500267,125.2469652,123.9991396,124.2076498,122.9773012,121.9020182,119.5952582,118.8920939,122.777268,121.1499297,115.2029746,114.4054973,114.7686977,113.2481307,111.5971913,114.4568723,115.6829151,114.3114008,108.2027419,108.6783489,110.539979,109.7209544,106.9451468,105.0011207,106.8866763,106.761438,105.5378666,102.957484,104.7057142,104.9437611,104.1693971,101.112966,100.7766192,100.9229003,97.88948268,99.4590192,97.15217088,95.47650155,95.69546973,97.94823285,94.99224191,93.57566656,95.50383382,94.67532039,92.9200662,91.67137572,93.955194,90.78037903,89.89395755,91.5299679,86.5810965,86.43529224,87.15172708,87.94602214,86.3258856,85.30509628,82.00793623,81.40829859,82.82047484,83.77772832,80.91856061,83.04154548,82.84451742,78.40711894,79.06588648,82.01908607,77.20187776,76.8316628,78.56055386,75.53603195,77.82249651,79.0111704,75.36489277,76.00158147,76.8162165,72.32293621,72.06525472,74.28770725,71.81949839,68.5562584,69.84270011,68.81453781,69.76854841,70.05603828,67.00574821,70.44793737,66.83316979,69.00150653,64.64045516,62.71969383,66.97293627,67.87554074,64.74642975,63.78192449,64.72775108,62.25005898,64.12340598
120001A,10-Mar-2000 17:00:00,174.5393517,175.2642171,176.7040516,173.887203,169.264045,166.7475574,166.912995,160.2078991,161.1089453,158.0303435,155.227316,153.3990311,151.8545707,150.1534761,148.7021535,148.1098649,148.0817503,144.1728678,143.2836098,142.0720965,141.3666244,139.9149975,138.8726643,137.9959326,135.065872,135.9507298,132.2274553,129.9897895,128.3516267,127.9610885,126.8560638,128.5995488,126.2000106,123.1426598,124.1236749,124.2159777,119.3590219,117.7862506,121.0225601,120.5151921,116.92426,118.6377636,118.0243641,114.1743992,118.5491489,114.6390031,112.0470751,111.9090537,113.2300228,108.0799821,109.3510549,107.8660927,108.2902853,106.0382723,104.8725294,105.2427852,102.7819622,101.9842389,103.1312924,103.3677237,103.7315444,100.5732115,98.50658185,102.6252135,99.12631479,96.18755212,99.82187056,99.54084944,97.87289927,97.09672845,96.5283343,91.76184565,95.11761659,92.65745265,91.05715865,92.26091791,93.51807411,92.22283233,90.13407516,90.24518432,91.68129833,90.09961777,87.78156618,88.69885953,86.35439084,88.5902019,83.27294031,83.95570061,85.77209813,80.92016487,85.19111375,82.78838327,83.48900496,79.32210815,82.83240774,76.32335354,80.50505661,75.5957245,77.63912388,77.73937883,76.93555007,77.85748022,73.35616521,77.28560908,71.58880567,73.63240978,73.8136749,73.38213272,72.34518833,72.15081915,72.4367184,69.74394449,69.97557701,71.16430753,71.07236557,67.76473857,68.02142952,68.03122212,68.1886673,68.48210192,66.81394925,63.6209001,63.9914519,62.91083836,65.80993296,63.87877806,64.64846967,61.12707299
120001A,10-Mar-2000 18:00:00,174.5028384,177.2222804,173.8533868,174.1505784,167.2864108,168.4971542,164.4208701,160.730329,159.9989995,158.750058,153.9715871,153.5372587,152.1064958,148.6520434,148.0276763,147.8071516,144.8504606,145.3055031,144.2221772,142.7609251,138.1752905,137.0754674,136.1241667,137.4895777,136.6437361,132.0203729,135.4654985,133.9501122,129.3559863,131.2825538,125.710731,128.540193,123.9371697,127.2446758,125.3896914,124.2844198,122.0493326,120.0598424,122.8256115,119.4112471,116.8591514,113.7748318,116.7168081,117.685678,115.5298857,116.3636805,114.4451627,114.3497539,110.6254015,110.1778483,111.7811251,109.1892062,105.3620212,109.8694322,106.718861,105.405578,108.2311404,102.4941613,104.5524213,103.5023648,101.7774046,102.4133163,99.53398411,101.1660975,99.06644592,97.70903162,100.1267543,96.01747847,98.62362029,95.8433325,93.36595095,93.51553004,95.67802478,93.41262105,90.00841158,92.22921867,90.5868714,92.18676947,92.28104651,90.34407132,91.48444402,90.05603581,87.73392734,84.71243325,87.45992825,84.80579879,84.28532277,83.11820863,84.73047809,82.02912186,83.91794226,80.35749257,84.48890357,82.44885718,78.86773803,76.80409908,79.9177768,76.25564787,76.87405546,76.55880389,79.46324719,74.54991734,74.52291942,73.82005853,76.69114046,72.02035524,73.1428941,75.27587938,73.65569101,72.07519768,68.57068637,70.94733606,71.88488147,67.98046019,66.84851126,66.35052745,66.66579482,68.93905957,65.93259911,68.37626592,64.17930639,63.94124581,65.91954914,65.09544671,62.47389067,62.65733784,61.52555295,61.7843128
120001A,10-Mar-2000 19:00:00,172.1784986,172.0658368,173.6728089,171.2946136,169.7926582,164.1497626,165.674584,164.5719684,162.4698494,154.6072122,156.6514457,154.9167414,152.0238023,153.1218436,149.5644064,145.2465045,146.7886692,145.2888327,145.1623561,139.431662,142.0995436,136.3015751,136.7329276,133.008778,136.2273934,133.9016123,131.2542509,130.2191359,133.2937793,128.4961425,125.3769716,129.2963894,126.2362821,126.9254304,120.6317868,125.9906574,121.295254,122.7878511,122.7082993,119.1350915,117.1420604,115.9221005,118.3711295,113.0307707,112.2376914,114.3581011,115.9022349,110.1787641,110.1813244,110.6612649,112.6334447,107.8171779,107.3693436,107.091763,105.8570275,106.1759675,107.8717746,104.8858942,105.3395455,101.0908652,103.9237621,99.51489515,103.1113551,99.72804583,102.0167889,95.35899732,98.11841321,99.38106501,98.79272079,98.31003125,93.98740772,95.52072383,94.07635133,95.30947142,90.61092678,91.93947782,91.76596181,88.83904348,91.50180688,91.1642914,88.09435833,88.61451346,89.15000776,88.9087181,86.74142499,84.09394974,86.8077195,84.53726798,83.32289061,85.77581794,86.10933027,81.49188601,80.42156632,81.01762941,82.63250381,80.87200082,80.04501884,80.2559427,80.65029604,74.63010322,77.92454316,75.21634583,75.60801184,72.91038712,74.14249441,72.8623051,75.12114827,71.49921984,72.95198136,74.27004741,71.16445949,70.95164602,69.70712616,67.91977067,71.20614942,69.71848864,68.40727763,69.95760287,67.94247329,67.46768164,68.50445777,64.71803661,66.79036753,65.80096578,61.48871875,60.52655109,63.40467951,59.07521392
120001A,10-Mar-2000 20:00:00,171.8716746,172.1408775,174.4048641,170.3111452,170.7798605,163.6524521,162.9633613,162.9441519,160.6305738,155.2453155,155.1879589,155.8181687,148.9706529,150.5888267,147.9648879,144.3235974,143.1904953,142.9148625,143.712772,140.6714754,138.5769678,138.8337118,136.8001954,137.6581647,130.774724,131.0012919,131.4316415,129.6442602,128.9244614,130.0188286,124.9225489,126.6384303,125.624462,123.3349389,124.7769197,124.7483981,123.7076433,117.0280708,120.7914693,117.1146954,120.0214208,117.4961594,113.9222936,113.0262434,113.3035154,113.371194,110.3527055,110.2772724,111.3344896,111.3263046,109.1435326,109.7024606,108.9697479,107.8533297,105.1792601,107.6908581,103.5012296,104.5449306,101.6565069,100.7422016,104.9606137,103.3988344,102.4864147,99.58293459,99.85536774,99.20702595,99.15595772,99.81595201,97.93694608,96.1358482,98.07048766,92.61057188,96.07820285,92.41092859,89.90939572,91.96370681,89.64674791,90.91223792,89.66972934,89.67385549,89.6755371,88.5238749,89.07655587,84.28542898,86.14543535,83.82508356,84.11271697,82.85711548,84.62035883,82.22486155,80.53109031,80.65854537,84.11753658,81.73531514,82.7040288,78.60848508,80.66088345,78.82128221,79.31300067,80.29794193,76.3830293,76.19311669,77.23663887,72.48325786,76.57525253,75.36246393,74.58160385,71.80961719,71.97011144,68.40721574,73.56862616,72.01715366,69.34591227,70.4801623,65.69840686,69.22789242,66.41815736,67.26748059,67.14628889,65.09652106,66.91339374,64.34821711,63.89983576,64.21998983,64.31013251,64.7618732,63.68684172,63.31183421
120001A,10-Mar-2000 21:00:00,173.1146671,177.0686569,175.7886821,173.0576587,171.1157348,168.0132578,167.9902637,162.9745976,157.3170715,156.3044328,158.4775491,150.8173639,151.8916804,148.8225212,145.5572602,148.7560463,145.4123492,144.6344606,141.9965914,137.6102821,138.062677,136.4575882,135.7213467,136.1812331,133.3696399,130.9132191,130.1666575,129.9446802,127.5064078,131.1582085,128.884279,125.8488126,124.9993291,126.071933,123.0396964,120.8089407,121.8831862,120.2211777,119.7617377,121.7242083,116.0226575,118.7342727,117.7068005,113.6426644,113.9372181,111.3842648,115.3472948,112.6875971,108.4055894,109.8071046,108.4825678,106.5998651,106.5172102,105.7525095,106.6468607,107.3715937,105.9596905,106.0906158,106.2386415,101.3591504,102.2894815,102.3940651,98.06173116,102.4517454,96.19708252,99.57403319,100.1957669,98.64968796,98.52371888,93.56852702,97.98323555,92.10857442,93.58280247,94.19572502,90.98824257,90.15270817,90.5479838,91.3314557,87.83590448,90.60853556,90.81183661,91.4528803,85.92887256,84.70634519,83.71029488,83.64608717,82.65149179,84.16500444,84.9657629,85.86097145,81.96944348,79.74658522,79.57747631,78.3173352,78.83126826,79.82652442,80.99789958,75.42864981,76.2562763,76.86579868,78.52556968,77.60083129,76.15946605,75.63040562,75.45935271,75.62533023,75.27105502,74.34065352,71.21900993,71.04094091,72.88407703,71.05040661,68.90758424,67.87996879,67.9069069,71.58211769,67.31352094,65.49119082,67.2237724,65.18003931,63.40324596,66.75813684,64.40441923,65.87237909,63.83006622,63.82358426,65.39977039,60.01169387
